drugbank-id,identifier,resource
DB08884,Gadoxetic_acid,Wikipedia
DB08884,CHEMBL1201768,ChEMBL
DB08885,22163,Drugs Product Database (DPD)
DB08885,347910379,PubChem Substance
DB08885,D09574,KEGG Drug
DB08885,Aflibercept,Wikipedia
DB08885,CHEMBL1742982,ChEMBL
DB08886,347910380,PubChem Substance
DB08886,D02997,KEGG Drug
DB08886,X12746,GenBank
DB08886,P06608,UniProtKB
DB08886,Asparaginase,Wikipedia
DB08886,CHEMBL1863514,ChEMBL
DB06291,80366,ChEBI
DB06291,9831415,PubChem Compound
DB06291,175427134,PubChem Substance
DB06291,C16184,KEGG Compound
DB06291,D01892,KEGG Drug
DB06291,8007147,ChemSpider
DB06291,Ethyl_eicosapentaenoic_acid,Wikipedia
DB06291,CHEMBL2095209,ChEMBL
DB05028,22139,Drugs Product Database (DPD)
DB05028,347910381,PubChem Substance
DB05028,D09646,KEGG Drug
DB05028,Ocriplasmin,Wikipedia
DB05028,CHEMBL2095222,ChEMBL
DB08889,22678,Drugs Product Database (DPD)
DB08889,65347,ChEBI
DB08889,11556711,PubChem Compound
DB08889,175427135,PubChem Substance
DB08889,D08880,KEGG Drug
DB08889,9731489,ChemSpider
DB08889,50277889,BindingDB
DB08889,PA166165203,PharmGKB
DB08889,Carfilzomib,Wikipedia
DB08889,CHEMBL451887,ChEMBL
DB05566,22180,Drugs Product Database (DPD)
DB05566,68551,ChEBI
DB05566,16158208,PubChem Compound
DB05566,175427136,PubChem Substance
DB05566,D09355,KEGG Drug
DB05566,17314504,ChemSpider
DB05566,Linaclotide,Wikipedia
DB05566,CHEMBL3301675,ChEMBL
DB08891,44602,PubChem Compound
DB08891,347827809,PubChem Substance
DB08891,40580,ChemSpider
DB08891,50032964,BindingDB
DB08891,2C0,PDB
DB08891,Arbaclofen_placarbil,Wikipedia
DB08891,CHEMBL301742,ChEMBL
DB08892,11281011,PubChem Compound
DB08892,347827810,PubChem Substance
DB08892,D08861,KEGG Drug
DB08892,9456008,ChemSpider
DB08892,CHEMBL2107312,ChEMBL
DB05702,22029,Drugs Product Database (DPD)
DB05702,65349,ChEBI
DB05702,9865528,PubChem Compound
DB05702,175427137,PubChem Substance
DB05702,D09535,KEGG Drug
DB05702,8041219,ChemSpider
DB05702,Mirabegron,Wikipedia
DB05702,CHEMBL2095212,ChEMBL
DB08894,66895,ChEBI
DB08894,175427138,PubChem Substance
DB08894,D09947,KEGG Drug
DB08894,Peginesatide,Wikipedia
DB08894,CHEMBL2107866,ChEMBL
DB08183,22274,Drugs Product Database (DPD)
DB08183,71200,ChEBI
DB08183,9926791,PubChem Compound
DB08183,347827811,PubChem Substance
DB08183,D09970,KEGG Drug
DB08183,8102425,ChemSpider
DB08183,50193995,BindingDB
DB08183,MI1,PDB
DB08183,Tofacitinib,Wikipedia
DB08183,CHEMBL221959,ChEMBL
DB08896,22042,Drugs Product Database (DPD)
DB08896,68647,ChEBI
DB08896,11167602,PubChem Compound
DB08896,175427139,PubChem Substance
DB08896,D10138,KEGG Drug
DB08896,9342697,ChemSpider
DB08896,50363397,BindingDB
DB08896,Regorafenib,Wikipedia
DB08896,CHEMBL1946170,ChEMBL
DB08897,22129,Drugs Product Database (DPD)
DB08897,65346,ChEBI
DB08897,11434515,PubChem Compound
DB08897,175427140,PubChem Substance
DB08897,D08837,KEGG Drug
DB08897,9609381,ChemSpider
DB08897,50296331,BindingDB
DB08897,Aclidinium_bromide,Wikipedia
DB08897,CHEMBL1194325,ChEMBL
DB08898,347910382,PubChem Substance
DB08898,D10260,KEGG Drug
DB08898,P06621,UniProtKB
DB08898,Glucarpidase,Wikipedia
DB08898,CHEMBL1863515,ChEMBL
DB05094,22083,Drugs Product Database (DPD)
DB05094,68534,ChEBI
DB05094,15951529,PubChem Compound
DB05094,175427141,PubChem Substance
DB05094,D10218,KEGG Drug
DB05094,13093347,ChemSpider
DB05094,50425732,BindingDB
DB05094,Enzalutamide,Wikipedia
DB05094,CHEMBL1082407,ChEMBL
DB08900,22636,Drugs Product Database (DPD)
DB08900,72305,ChEBI
DB08900,347910383,PubChem Substance
DB08900,C16049,KEGG Compound
DB08900,D06053,KEGG Drug
DB08900,Teduglutide,Wikipedia
DB08900,CHEMBL2104987,ChEMBL
DB06300,22576,Drugs Product Database (DPD)
DB06300,78543,ChEBI
DB06300,24826799,PubChem Compound
DB06300,175427142,PubChem Substance
DB06300,D09950,KEGG Drug
DB06300,24747381,ChemSpider
DB06300,50322535,BindingDB
DB06300,PA165980594,PharmGKB
DB06300,0LI,PDB
DB06300,Ponatinib,Wikipedia
DB06300,CHEMBL1171837,ChEMBL
DB05872,347910384,PubChem Substance
DB05872,D05706,KEGG Drug
DB05872,Raxibacumab,Wikipedia
DB05872,CHEMBL2108638,ChEMBL
DB08903,72292,ChEBI
DB08903,5388906,PubChem Compound
DB08903,175427143,PubChem Substance
DB08903,C14122,KEGG Compound
DB08903,D09872,KEGG Drug
DB08903,4534966,ChemSpider
DB08903,BQ1,PDB
DB08903,Bedaquiline,Wikipedia
DB08903,CHEMBL376488,ChEMBL
DB08904,20513,Drugs Product Database (DPD)
DB08904,347910385,PubChem Substance
DB08904,D03441,KEGG Drug
DB08904,PA165107055,PharmGKB
DB08904,Certolizumab_pegol,Wikipedia
DB08904,CHEMBL1201831,ChEMBL
DB08905,297,Drugs Product Database (DPD)
DB08905,75172,ChEBI
DB08905,11273,PubChem Compound
DB08905,175427144,PubChem Substance
DB08905,D07260,KEGG Drug
DB08905,10799,ChemSpider
DB08905,225704,BindingDB
DB08905,Formestane,Wikipedia
DB08905,CHEMBL132530,ChEMBL
DB08906,20155,Drugs Product Database (DPD)
DB08906,74899,ChEBI
DB08906,9854489,PubChem Compound
DB08906,175427145,PubChem Substance
DB08906,D06315,KEGG Drug
DB08906,8030195,ChemSpider
DB08906,50354851,BindingDB
DB08906,GW6,PDB
DB08906,Fluticasone_furoate,Wikipedia
DB08906,CHEMBL1676,ChEMBL
DB08907,22295,Drugs Product Database (DPD)
DB08907,73274,ChEBI
DB08907,24812758,PubChem Compound
DB08907,175427146,PubChem Substance
DB08907,D09592,KEGG Drug
DB08907,26333259,ChemSpider
DB08907,50386885,BindingDB
DB08907,Canagliflozin,Wikipedia
DB08907,CHEMBL2048484,ChEMBL
DB08908,22048,Drugs Product Database (DPD)
DB08908,76004,ChEBI
DB08908,637568,PubChem Compound
DB08908,347827812,PubChem Substance
DB08908,D03846,KEGG Drug
DB08908,553171,ChemSpider
DB08908,PA166152838,PharmGKB
DB08908,Dimethyl_fumarate,Wikipedia
DB08908,CHEMBL2107333,ChEMBL
DB06170,22705,Drugs Product Database (DPD)
DB06170,134745,ChEBI
DB06170,10482134,PubChem Compound
DB06170,175427147,PubChem Substance
DB06170,D10127,KEGG Drug
DB06170,8657541,ChemSpider
DB06170,Glycerol_phenylbutyrate,Wikipedia
DB06170,CHEMBL2105745,ChEMBL
DB08910,22238,Drugs Product Database (DPD)
DB08910,72690,ChEBI
DB08910,134780,PubChem Compound
DB08910,175427148,PubChem Substance
DB08910,D08976,KEGG Drug
DB08910,118785,ChemSpider
DB08910,65456,BindingDB
DB08910,Pomalidomide,Wikipedia
DB08910,CHEMBL43452,ChEMBL
DB08911,22128,Drugs Product Database (DPD)
DB08911,75998,ChEBI
DB08911,11707110,PubChem Compound
DB08911,175427149,PubChem Substance
DB08911,D10175,KEGG Drug
DB08911,9881833,ChemSpider
DB08911,PA166115364,PharmGKB
DB08911,Trametinib,Wikipedia
DB08911,CHEMBL2103875,ChEMBL
DB08912,22126,Drugs Product Database (DPD)
DB08912,75045,ChEBI
DB08912,44462760,PubChem Compound
DB08912,175427150,PubChem Substance
DB08912,D10064,KEGG Drug
DB08912,25948204,ChemSpider
DB08912,50428286,BindingDB
DB08912,P06,PDB
DB08912,Dabrafenib,Wikipedia
DB08912,CHEMBL2028663,ChEMBL
DB09566,74895,ChEBI
DB09566,175427151,PubChem Substance
DB09566,28528370,ChemSpider
DB09566,Radium-223_chloride,Wikipedia
DB09566,CHEMBL2107816,ChEMBL
DB08483,10274777,PubChem Compound
DB08483,175427152,PubChem Substance
DB08483,D08845,KEGG Drug
DB08483,8450255,ChemSpider
DB08483,50277897,BindingDB
DB08483,RO7,PDB
DB08483,Aleglitazar,Wikipedia
DB08483,CHEMBL519504,ChEMBL
DB08916,22160,Drugs Product Database (DPD)
DB08916,61390,ChEBI
DB08916,10184653,PubChem Compound
DB08916,175427153,PubChem Substance
DB08916,D09724,KEGG Drug
DB08916,8360155,ChemSpider
DB08916,50322823,BindingDB
DB08916,PA165981154,PharmGKB
DB08916,0WM,PDB
DB08916,Afatinib,Wikipedia
DB08916,CHEMBL1173655,ChEMBL
DB08917,347910386,PubChem Substance
DB08917,D08920,KEGG Drug
DB08917,CHEMBL2108597,ChEMBL
DB08918,22602,Drugs Product Database (DPD)
DB08918,136040,ChEBI
DB08918,6917779,PubChem Compound
DB08918,175427154,PubChem Substance
DB08918,D10072,KEGG Drug
DB08918,5293005,ChemSpider
DB08918,50032379,BindingDB
DB08918,Levomilnacipran,Wikipedia
DB08918,CHEMBL99946,ChEMBL
DB08921,15382,ChEBI
DB08921,C06099,KEGG Compound
DB08921,D00194,KEGG Drug
DB08921,389747,ChemSpider
DB08921,Limonene,Wikipedia
DB08921,CHEMBL449062,ChEMBL
DB08922,94777,ChEBI
DB08922,115368,PubChem Compound
DB08922,310264903,PubChem Substance
DB08922,103202,ChemSpider
DB08922,Perospirone,Wikipedia
DB08922,CHEMBL1472975,ChEMBL
DB08924,135924,ChEBI
DB08924,21759,PubChem Compound
DB08924,175427157,PubChem Substance
DB08924,D02926,KEGG Drug
DB08924,20451,ChemSpider
DB08924,Amfecloral,Wikipedia
DB08924,CHEMBL2105544,ChEMBL
DB08925,347910387,PubChem Substance
DB08925,D07348,KEGG Drug
DB08925,Adrafinil,Wikipedia
DB08926,135300,ChEBI
DB08926,66451,PubChem Compound
DB08926,175427158,PubChem Substance
DB08926,59823,ChemSpider
DB08926,50099670,BindingDB
DB08926,Acediasulfone,Wikipedia
DB08926,CHEMBL48396,ChEMBL
DB08927,92913,ChEBI
DB08927,73333,PubChem Compound
DB08927,175427159,PubChem Substance
DB08927,66062,ChemSpider
DB08927,50311786,BindingDB
DB08927,Amperozide,Wikipedia
DB08927,CHEMBL1079935,ChEMBL
DB08928,135465,ChEBI
DB08928,8414,PubChem Compound
DB08928,175427160,PubChem Substance
DB08928,D07356,KEGG Drug
DB08928,8107,ChemSpider
DB08928,Arsthinol,Wikipedia
DB08928,CHEMBL1788384,ChEMBL
DB08930,21556,Drugs Product Database (DPD)
DB08930,76010,ChEBI
DB08930,54726191,PubChem Compound
DB08930,175427161,PubChem Substance
DB08930,D10066,KEGG Drug
DB08930,25051637,ChemSpider
DB08930,PA166114961,PharmGKB
DB08930,DLU,PDB
DB08930,Dolutegravir,Wikipedia
DB08930,CHEMBL1229211,ChEMBL
DB08931,22148,Drugs Product Database (DPD)
DB08931,76018,ChEBI
DB08931,11304743,PubChem Compound
DB08931,310264904,PubChem Substance
DB08931,D09572,KEGG Drug
DB08931,9479719,ChemSpider
DB08931,Riociguat,Wikipedia
DB08931,CHEMBL2107834,ChEMBL
DB08932,22162,Drugs Product Database (DPD)
DB08932,76607,ChEBI
DB08932,16004692,PubChem Compound
DB08932,175427162,PubChem Substance
DB08932,D10135,KEGG Drug
DB08932,13134960,ChemSpider
DB08932,50395626,BindingDB
DB08932,Macitentan,Wikipedia
DB08932,CHEMBL2103873,ChEMBL
DB08933,34825,ChEBI
DB08933,3003141,PubChem Compound
DB08933,175427163,PubChem Substance
DB08933,C13478,KEGG Compound
DB08933,D01980,KEGG Drug
DB08933,2273807,ChemSpider
DB08933,Luliconazole,Wikipedia
DB08933,CHEMBL2105689,ChEMBL
DB08934,22227,Drugs Product Database (DPD)
DB08934,85083,ChEBI
DB08934,45375808,PubChem Compound
DB08934,175427164,PubChem Substance
DB08934,D10366,KEGG Drug
DB08934,26286922,ChemSpider
DB08934,PA166122593,PharmGKB
DB08934,Sofosbuvir,Wikipedia
DB08934,CHEMBL1259059,ChEMBL
DB08935,22546,Drugs Product Database (DPD)
DB08935,347910388,PubChem Substance
DB08935,D09321,KEGG Drug
DB08935,Obinutuzumab,Wikipedia
DB08936,94402,ChEBI
DB08936,2710,PubChem Compound
DB08936,175427165,PubChem Substance
DB08936,2609,ChemSpider
DB08936,50329371,BindingDB
DB08936,Chlorcyclizine,Wikipedia
DB08936,CHEMBL22150,ChEMBL
DB08937,347910389,PubChem Substance
DB08937,TAS-102,Wikipedia
DB08938,5095,Drugs Product Database (DPD)
DB08938,3086011,PubChem Compound
DB08938,310264905,PubChem Substance
DB08938,D04832,KEGG Drug
DB08938,2342732,ChemSpider
DB08938,Magaldrate,Wikipedia
DB08939,88271,ChEBI
DB08939,68707,PubChem Compound
DB08939,310264906,PubChem Substance
DB08939,61958,ChemSpider
DB08939,Letosteine,Wikipedia
DB08939,CHEMBL2105044,ChEMBL
DB08940,31749,ChEBI
DB08940,3824,PubChem Compound
DB08940,310264907,PubChem Substance
DB08940,D01567,KEGG Drug
DB08940,3692,ChemSpider
DB08940,Kebuzone,Wikipedia
DB08940,CHEMBL2107720,ChEMBL
DB08941,11779629,PubChem Compound
DB08941,310264908,PubChem Substance
DB08941,9954311,ChemSpider
DB08941,Isoxsuprine,Wikipedia
DB08942,76163,ChEBI
DB08942,54677972,PubChem Compound
DB08942,310264909,PubChem Substance
DB08942,D04639,KEGG Drug
DB08942,10442695,ChemSpider
DB08942,PA166049183,PharmGKB
DB08942,ICD,PDB
DB08942,Isoxicam,Wikipedia
DB08942,CHEMBL53292,ChEMBL
DB08943,83667,ChEBI
DB08943,3760,PubChem Compound
DB08943,310264910,PubChem Substance
DB08943,D04624,KEGG Drug
DB08943,3629,ChemSpider
DB08943,31771,BindingDB
DB08943,Isoconazole,Wikipedia
DB08943,CHEMBL1571863,ChEMBL
DB08944,12162152,PubChem Compound
DB08944,310264911,PubChem Substance
DB08944,D08088,KEGG Drug
DB08944,64873333,ChemSpider
DB08944,Isoaminile,Wikipedia
DB08945,31716,ChEBI
DB08945,3609,ChemSpider
DB08945,Iotroxic_acid,Wikipedia
DB08945,CHEMBL1651905,ChEMBL
DB08946,6499,Drugs Product Database (DPD)
DB08946,5951,ChEBI
DB08946,3735,PubChem Compound
DB08946,310264912,PubChem Substance
DB08946,C08217,KEGG Compound
DB08946,3604,ChemSpider
DB08946,Iopanoic_acid,Wikipedia
DB08946,CHEMBL867,ChEMBL
DB08947,8042,Drugs Product Database (DPD)
DB08947,7218,Drugs Product Database (DPD)
DB08947,31711,ChEBI
DB08947,65492,PubChem Compound
DB08947,310264913,PubChem Substance
DB08947,D01797,KEGG Drug
DB08947,58940,ChemSpider
DB08947,Iopamidol,Wikipedia
DB08947,CHEMBL1200932,ChEMBL
DB08948,31703,ChEBI
DB08948,3723,PubChem Compound
DB08948,310264914,PubChem Substance
DB08948,D01376,KEGG Drug
DB08948,3592,ChemSpider
DB08948,Iodamide,Wikipedia
DB08948,CHEMBL1201239,ChEMBL
DB08949,31699,ChEBI
DB08949,3720,PubChem Compound
DB08949,347827813,PubChem Substance
DB08949,D01813,KEGG Drug
DB08949,16736141,ChemSpider
DB08949,Inositol_nicotinate,Wikipedia
DB08949,CHEMBL1094982,ChEMBL
DB08950,135470,ChEBI
DB08950,33625,PubChem Compound
DB08950,310264915,PubChem Substance
DB08950,D04531,KEGG Drug
DB08950,31014,ChemSpider
DB08950,50033113,BindingDB
DB08950,Indoramin,Wikipedia
DB08950,CHEMBL279516,ChEMBL
DB08951,76162,ChEBI
DB08951,3718,PubChem Compound
DB08951,310264916,PubChem Substance
DB08951,D04530,KEGG Drug
DB08951,3587,ChemSpider
DB08951,50233673,BindingDB
DB08951,Indoprofen,Wikipedia
DB08951,CHEMBL15870,ChEMBL
DB08952,71955,PubChem Compound
DB08952,310264917,PubChem Substance
DB08952,D08078,KEGG Drug
DB08952,64962,ChemSpider
DB08952,Indenolol,Wikipedia
DB08952,CHEMBL153585,ChEMBL
DB08953,134939,ChEBI
DB08953,44668,PubChem Compound
DB08953,310264918,PubChem Substance
DB08953,40643,ChemSpider
DB08953,50029150,BindingDB
DB08953,Indalpine,Wikipedia
DB08953,CHEMBL276520,ChEMBL
DB08954,93829,ChEBI
DB08954,3689,PubChem Compound
DB08954,310264919,PubChem Substance
DB08954,D08064,KEGG Drug
DB08954,3561,ChemSpider
DB08954,50083351,BindingDB
DB08954,Ifenprodil,Wikipedia
DB08954,CHEMBL305187,ChEMBL
DB08955,76160,ChEBI
DB08955,68704,PubChem Compound
DB08955,310264920,PubChem Substance
DB08955,D07268,KEGG Drug
DB08955,61955,ChemSpider
DB08955,50012894,BindingDB
DB08955,Ibuproxam,Wikipedia
DB08955,CHEMBL292707,ChEMBL
DB08956,86384,ChEBI
DB08956,257630,PubChem Compound
DB08956,310264921,PubChem Substance
DB08956,226020,ChemSpider
DB08956,Hydroxydione,Wikipedia
DB08957,3609,PubChem Compound
DB08957,310264922,PubChem Substance
DB08957,3483,ChemSpider
DB08957,Hexoprenaline,Wikipedia
DB08957,CHEMBL1589896,ChEMBL
DB08958,7094,Drugs Product Database (DPD)
DB08958,94339,ChEBI
DB08958,3607,PubChem Compound
DB08958,310264923,PubChem Substance
DB08958,D07068,KEGG Drug
DB08958,3481,ChemSpider
DB08958,Hexetidine,Wikipedia
DB08958,CHEMBL144673,ChEMBL
DB08960,5700,ChEBI
DB08960,3604,PubChem Compound
DB08960,310264925,PubChem Substance
DB08960,C07510,KEGG Compound
DB08960,3478,ChemSpider
DB08960,50038416,BindingDB
DB08960,Hexamethonium,Wikipedia
DB08960,CHEMBL100622,ChEMBL
DB08961,31248,ChEBI
DB08961,2273,PubChem Compound
DB08961,347827814,PubChem Substance
DB08961,2186,ChemSpider
DB08961,Azosemide,Wikipedia
DB08961,CHEMBL1097235,ChEMBL
DB08962,135545,ChEBI
DB08962,12818200,PubChem Compound
DB08962,310264926,PubChem Substance
DB08962,D02427,KEGG Drug
DB08962,16735831,ChemSpider
DB08962,Glibornuride,Wikipedia
DB08962,CHEMBL529888,ChEMBL
DB08964,135626,ChEBI
DB08964,5282237,PubChem Compound
DB08964,310264927,PubChem Substance
DB08964,D02073,KEGG Drug
DB08964,4445416,ChemSpider
DB08964,Gemeprost,Wikipedia
DB08964,CHEMBL1908315,ChEMBL
DB08965,3084092,PubChem Compound
DB08965,310264928,PubChem Substance
DB08965,2341206,ChemSpider
DB08965,Fusafungine,Wikipedia
DB08966,135636,ChEBI
DB08966,3002119,PubChem Compound
DB08966,310264929,PubChem Substance
DB08966,2273321,ChemSpider
DB08966,Fursultiamine,Wikipedia
DB08966,CHEMBL1740659,ChEMBL
DB08967,135616,ChEBI
DB08967,3089,PubChem Compound
DB08967,310264930,PubChem Substance
DB08967,2979,ChemSpider
DB08967,Dimetotiazine,Wikipedia
DB08967,CHEMBL346977,ChEMBL
DB08968,135639,ChEBI
DB08968,3407,PubChem Compound
DB08968,310264931,PubChem Substance
DB08968,3290,ChemSpider
DB08968,CHEMBL1697837,ChEMBL
DB08969,134824,ChEBI
DB08969,9528,PubChem Compound
DB08969,310264932,PubChem Substance
DB08969,9155,ChemSpider
DB08969,Flurothyl,Wikipedia
DB08969,CHEMBL477874,ChEMBL
DB08970,135989,ChEBI
DB08970,11794741,PubChem Compound
DB08970,310264933,PubChem Substance
DB08970,9969413,ChemSpider
DB08970,Fluprednidene,Wikipedia
DB08970,CHEMBL2106763,ChEMBL
DB08971,135581,ChEBI
DB08971,9053,PubChem Compound
DB08971,310264934,PubChem Substance
DB08971,8701,ChemSpider
DB08971,Fluocortolone,Wikipedia
DB08971,CHEMBL251634,ChEMBL
DB08972,94431,ChEBI
DB08972,3374,PubChem Compound
DB08972,310264935,PubChem Substance
DB08972,3257,ChemSpider
DB08972,Flumequine,Wikipedia
DB08972,CHEMBL370252,ChEMBL
DB08973,135787,ChEBI
DB08973,20054914,PubChem Compound
DB08973,310264936,PubChem Substance
DB08973,16735814,ChemSpider
DB08973,Fluclorolone_acetonide,Wikipedia
DB08973,CHEMBL461332,ChEMBL
DB08974,77095,ChEBI
DB08974,35802,PubChem Compound
DB08974,310264937,PubChem Substance
DB08974,32932,ChemSpider
DB08974,Flubendazole,Wikipedia
DB08974,CHEMBL1454946,ChEMBL
DB08975,135279,ChEBI
DB08975,10617,PubChem Compound
DB08975,347827815,PubChem Substance
DB08975,10172,ChemSpider
DB08975,Florantyrone,Wikipedia
DB08975,CHEMBL2106357,ChEMBL
DB08976,2009,Drugs Product Database (DPD)
DB08976,76958517,PubChem Compound
DB08976,310264938,PubChem Substance
DB08976,Floctafenine,Wikipedia
DB08978,135781,ChEBI
DB08978,10347880,PubChem Compound
DB08978,310264939,PubChem Substance
DB08978,D07951,KEGG Drug
DB08978,32701605,ChemSpider
DB08978,Fentonium,Wikipedia
DB08978,CHEMBL3989849,ChEMBL
DB08979,94558,ChEBI
DB08979,3344,PubChem Compound
DB08979,310264940,PubChem Substance
DB08979,3227,ChemSpider
DB08979,Fenspiride,Wikipedia
DB08979,CHEMBL576127,ChEMBL
DB08980,94434,ChEBI
DB08980,3336,PubChem Compound
DB08980,310264941,PubChem Substance
DB08980,D07185,KEGG Drug
DB08980,3219,ChemSpider
DB08980,61401,BindingDB
DB08980,Fendiline,Wikipedia
DB08980,CHEMBL254832,ChEMBL
DB08981,31599,ChEBI
DB08981,3335,PubChem Compound
DB08981,310264942,PubChem Substance
DB08981,D01344,KEGG Drug
DB08981,3218,ChemSpider
DB08981,50240374,BindingDB
DB08981,PA166049176,PharmGKB
DB08981,Fenbufen,Wikipedia
DB08981,CHEMBL277522,ChEMBL
DB08982,553487,ChEBI
DB08982,5743585,PubChem Compound
DB08982,310264943,PubChem Substance
DB08982,4675409,ChemSpider
DB08982,Etozoline,Wikipedia
DB08982,CHEMBL330829,ChEMBL
DB08983,135535,ChEBI
DB08983,65777,PubChem Compound
DB08983,310264944,PubChem Substance
DB08983,D07187,KEGG Drug
DB08983,59197,ChemSpider
DB08983,Etofibrate,Wikipedia
DB08983,CHEMBL358150,ChEMBL
DB08984,94731,ChEBI
DB08984,35375,PubChem Compound
DB08984,310264945,PubChem Substance
DB08984,D04102,KEGG Drug
DB08984,32560,ChemSpider
DB08984,Etofenamate,Wikipedia
DB08984,CHEMBL1451633,ChEMBL
DB08985,91518,ChEBI
DB08985,3306,PubChem Compound
DB08985,310264946,PubChem Substance
DB08985,D07931,KEGG Drug
DB08985,3190,ChemSpider
DB08985,97154,BindingDB
DB08985,Etilefrine,Wikipedia
DB08985,CHEMBL86882,ChEMBL
DB08986,135272,ChEBI
DB08986,30768,PubChem Compound
DB08986,310264947,PubChem Substance
DB08986,D07320,KEGG Drug
DB08986,28547,ChemSpider
DB08986,Etifoxine,Wikipedia
DB08986,CHEMBL2106227,ChEMBL
DB08987,4904,ChEBI
DB08987,37497,PubChem Compound
DB08987,310264948,PubChem Substance
DB08987,C07530,KEGG Compound
DB08987,D04095,KEGG Drug
DB08987,34400,ChemSpider
DB08987,Etidocaine,Wikipedia
DB08987,CHEMBL492,ChEMBL
DB08988,9385,Drugs Product Database (DPD)
DB08988,135074,ChEBI
DB08988,6469,PubChem Compound
DB08988,310264949,PubChem Substance
DB08988,D01435,KEGG Drug
DB08988,6225,ChemSpider
DB08988,Ethoheptazine,Wikipedia
DB08988,CHEMBL170797,ChEMBL
DB08989,92675,ChEBI
DB08989,9363,PubChem Compound
DB08989,310264950,PubChem Substance
DB08989,D04080,KEGG Drug
DB08989,8996,ChemSpider
DB08989,2DL,PDB
DB08989,Etamivan,Wikipedia
DB08989,CHEMBL1229908,ChEMBL
DB08990,82716,ChEBI
DB08990,3245,PubChem Compound
DB08990,310264951,PubChem Substance
DB08990,D07902,KEGG Drug
DB08990,3132,ChemSpider
DB08990,Eprazinone,Wikipedia
DB08990,CHEMBL1885437,ChEMBL
DB08991,31545,ChEBI
DB08991,3242,PubChem Compound
DB08991,310264952,PubChem Substance
DB08991,D01394,KEGG Drug
DB08991,3129,ChemSpider
DB08991,Epirizole,Wikipedia
DB08991,CHEMBL1411693,ChEMBL
DB08992,77070,ChEBI
DB08992,3236,PubChem Compound
DB08992,310264953,PubChem Substance
DB08992,D01671,KEGG Drug
DB08992,3123,ChemSpider
DB08992,Eperisone,Wikipedia
DB08992,CHEMBL1902981,ChEMBL
DB08993,20055267,PubChem Compound
DB08993,310264954,PubChem Substance
DB08993,D07897,KEGG Drug
DB08993,16736480,ChemSpider
DB08993,Enviomycin,Wikipedia
DB08993,CHEMBL2146142,ChEMBL
DB08994,135383,ChEBI
DB08994,29088,PubChem Compound
DB08994,310264955,PubChem Substance
DB08994,D07138,KEGG Drug
DB08994,27061,ChemSpider
DB08994,Ditazole,Wikipedia
DB08994,CHEMBL2104306,ChEMBL
DB08995,4631,ChEBI
DB08995,5281613,PubChem Compound
DB08995,310264956,PubChem Substance
DB08995,C10039,KEGG Compound
DB08995,D07858,KEGG Drug
DB08995,4444932,ChemSpider
DB08995,153267,BindingDB
DB08995,Diosmin,Wikipedia
DB08995,CHEMBL231884,ChEMBL
DB08996,135233,ChEBI
DB08996,94280,PubChem Compound
DB08996,310264957,PubChem Substance
DB08996,C12959,KEGG Compound
DB08996,D02565,KEGG Drug
DB08996,85085,ChemSpider
DB08996,Dimetacrine,Wikipedia
DB08996,CHEMBL1328913,ChEMBL
DB08997,135531,ChEBI
DB08997,30843,PubChem Compound
DB08997,310264958,PubChem Substance
DB08997,28615,ChemSpider
DB08997,Dexetimide,Wikipedia
DB08997,CHEMBL1908364,ChEMBL
DB08998,135152,ChEBI
DB08998,28876,PubChem Compound
DB08998,310264959,PubChem Substance
DB08998,26858,ChemSpider
DB08998,Demexiptiline,Wikipedia
DB08998,CHEMBL2107576,ChEMBL
DB08999,134766,ChEBI
DB08999,7608,PubChem Compound
DB08999,310264960,PubChem Substance
DB08999,D07370,KEGG Drug
DB08999,7326,ChemSpider
DB08999,81456,BindingDB
DB08999,Cyclopentamine,Wikipedia
DB08999,CHEMBL329203,ChEMBL
DB09000,135379,ChEBI
